datetime,open,high,low,close,volume,dividends,stock splits
2025-08-27 09:05:00+00:00,110832.84375,110892.46875,110832.84375,110869.8984375,121868288,0.0,0.0
2025-08-27 09:10:00+00:00,110823.3046875,110823.3046875,110793.7734375,110805.875,10874880,0.0,0.0
2025-08-27 09:15:00+00:00,110847.8671875,110922.21875,110847.8671875,110920.2578125,8323072,0.0,0.0
2025-08-27 09:20:00+00:00,110989.3203125,110996.96875,110949.515625,110996.96875,25071616,0.0,0.0
2025-08-27 09:25:00+00:00,110975.921875,110982.046875,110949.9609375,110974.5,107147264,0.0,0.0
2025-08-27 09:30:00+00:00,110972.8046875,111075.9453125,110972.8046875,111075.9453125,1129205760,0.0,0.0
2025-08-27 09:35:00+00:00,111057.8671875,111057.8671875,111014.8828125,111014.8828125,76623872,0.0,0.0
2025-08-27 09:40:00+00:00,110976.234375,110976.234375,110914.6328125,110938.2734375,6787072,0.0,0.0
2025-08-27 09:45:00+00:00,110922.5,110922.5,110840.9609375,110878.6640625,117706752,0.0,0.0
2025-08-27 09:50:00+00:00,110854.5,110881.4140625,110833.8046875,110833.8046875,0,0.0,0.0
2025-08-27 09:55:00+00:00,110831.875,110831.875,110812.6484375,110822.7421875,0,0.0,0.0
2025-08-27 10:00:00+00:00,110821.5390625,110925.3515625,110821.5390625,110925.3515625,1077039104,0.0,0.0
2025-08-27 10:05:00+00:00,110988.078125,111035.515625,110988.078125,111035.515625,0,0.0,0.0
2025-08-27 10:10:00+00:00,111015.484375,111043.125,111003.9765625,111043.125,1315155968,0.0,0.0
2025-08-27 10:15:00+00:00,111077.5234375,111226.359375,111077.5234375,111226.359375,0,0.0,0.0
2025-08-27 10:20:00+00:00,111192.09375,111207.9609375,111043.125,111043.125,1154723840,0.0,0.0
2025-08-27 10:25:00+00:00,111026.734375,111090.4765625,111026.734375,111053.6875,0,0.0,0.0
2025-08-27 10:30:00+00:00,111040.34375,111103.2265625,111040.34375,111049.1171875,1193586688,0.0,0.0
2025-08-27 10:35:00+00:00,111037.078125,111104.6328125,110975.71875,110975.71875,171921408,0.0,0.0
2025-08-27 10:40:00+00:00,110940.171875,111026.3515625,110940.171875,111026.3515625,0,0.0,0.0
2025-08-27 10:45:00+00:00,111052.9453125,111052.9453125,110990.703125,110990.703125,0,0.0,0.0
2025-08-27 10:50:00+00:00,111026.7734375,111076.5546875,111013.6171875,111076.5546875,0,0.0,0.0
2025-08-27 10:55:00+00:00,111096.5546875,111096.5546875,111003.09375,111003.09375,1071628288,0.0,0.0
2025-08-27 11:00:00+00:00,111002.828125,111112.8515625,111002.828125,111112.8515625,1650073600,0.0,0.0
2025-08-27 11:05:00+00:00,111180.7109375,111219.4453125,111176.2890625,111196.1640625,0,0.0,0.0
2025-08-27 11:10:00+00:00,111204.2421875,111244.9765625,111204.2421875,111225.2109375,301797376,0.0,0.0
2025-08-27 11:15:00+00:00,111287.1328125,111287.1328125,111183.4765625,111183.4765625,0,0.0,0.0
2025-08-27 11:20:00+00:00,111201.2421875,111221.203125,111201.2421875,111205.3828125,0,0.0,0.0
2025-08-27 11:25:00+00:00,111185.7109375,111214.921875,111183.2109375,111183.2109375,143953920,0.0,0.0
2025-08-27 11:30:00+00:00,111191.9765625,111265.9296875,111191.9765625,111265.9296875,974684160,0.0,0.0
2025-08-27 11:35:00+00:00,111265.8046875,111309.53125,111253.7890625,111253.7890625,94019584,0.0,0.0
2025-08-27 11:40:00+00:00,111262.9921875,111264.7109375,111231.78125,111264.7109375,0,0.0,0.0
2025-08-27 11:45:00+00:00,111254.9140625,111361.7109375,111254.9140625,111361.7109375,0,0.0,0.0
2025-08-27 11:50:00+00:00,111360.078125,111368.9921875,111334.53125,111334.53125,0,0.0,0.0
2025-08-27 11:55:00+00:00,111311.6953125,111337.4140625,111311.6953125,111332.21875,1120296960,0.0,0.0
2025-08-27 12:00:00+00:00,111320.4765625,111331.5,111286.6171875,111286.6171875,0,0.0,0.0
2025-08-27 12:05:00+00:00,111303.7578125,111386.765625,111303.7578125,111344.1875,0,0.0,0.0
2025-08-27 12:10:00+00:00,111261.2421875,111291.5,111197.078125,111288.5,149884928,0.0,0.0
2025-08-27 12:15:00+00:00,111301.1953125,111331.5703125,111223.7421875,111223.7421875,0,0.0,0.0
2025-08-27 12:20:00+00:00,111240.7109375,111256.140625,111199.71875,111256.140625,201674752,0.0,0.0
2025-08-27 12:25:00+00:00,111268.171875,111268.171875,111228.96875,111228.96875,103149568,0.0,0.0
2025-08-27 12:30:00+00:00,111146.953125,111147.296875,111126.4140625,111126.4140625,0,0.0,0.0
2025-08-27 12:35:00+00:00,111142.1953125,111178.875,111142.1953125,111146.1015625,0,0.0,0.0
2025-08-27 12:40:00+00:00,111134.8359375,111140.2734375,111063.8203125,111127.0625,0,0.0,0.0
2025-08-27 12:45:00+00:00,111094.7109375,111113.2734375,111093.8125,111093.8125,186707968,0.0,0.0
2025-08-27 12:50:00+00:00,111135.53125,111190.953125,111135.53125,111190.953125,1008177152,0.0,0.0
2025-08-27 12:55:00+00:00,111221.5703125,111336.8828125,111219.359375,111336.8828125,0,0.0,0.0
2025-08-27 13:00:00+00:00,111355.328125,111355.328125,111290.765625,111301.0546875,42364928,0.0,0.0
2025-08-27 13:05:00+00:00,111278.1015625,111288.7265625,111180.0390625,111180.0390625,92508160,0.0,0.0
2025-08-27 13:10:00+00:00,111172.4453125,111172.4453125,111116.8046875,111149.984375,0,0.0,0.0
2025-08-27 13:15:00+00:00,111130.3828125,111176.828125,111109.6484375,111174.2265625,0,0.0,0.0
2025-08-27 13:20:00+00:00,111192.765625,111324.0234375,111192.765625,111296.921875,0,0.0,0.0
2025-08-27 13:25:00+00:00,111278.8359375,111319.125,111267.2734375,111316.8359375,0,0.0,0.0
2025-08-27 13:30:00+00:00,111323.6953125,111323.6953125,111145.0390625,111255.78125,0,0.0,0.0
2025-08-27 13:35:00+00:00,111109.734375,111239.4375,111109.734375,111193.03125,932683776,0.0,0.0
2025-08-27 13:40:00+00:00,111291.65625,111754.03125,111291.65625,111555.6015625,0,0.0,0.0
2025-08-27 13:45:00+00:00,111573.9375,111798.03125,111474.40625,111786.859375,516337664,0.0,0.0
2025-08-27 13:50:00+00:00,111875.046875,111875.046875,111580.875,111670.53125,0,0.0,0.0
2025-08-27 13:55:00+00:00,111702.953125,111702.953125,111486.96875,111486.96875,1494290432,0.0,0.0
2025-08-27 14:00:00+00:00,111498.0625,111616.6015625,111492.2890625,111524.046875,0,0.0,0.0
2025-08-27 14:05:00+00:00,111355.3671875,111566.6484375,111355.3671875,111566.6484375,0,0.0,0.0
2025-08-27 14:10:00+00:00,111581.5703125,111704.1875,111549.9375,111704.1875,0,0.0,0.0
2025-08-27 14:15:00+00:00,111677.734375,111789.8828125,111628.2890625,111789.8828125,357175296,0.0,0.0
2025-08-27 14:20:00+00:00,111875.109375,111875.109375,111779.1015625,111798.1875,62124032,0.0,0.0
2025-08-27 14:25:00+00:00,112016.4921875,112229.5703125,112016.4921875,112229.5703125,0,0.0,0.0
2025-08-27 14:30:00+00:00,112202.7578125,112526.359375,112202.7578125,112526.359375,1785978880,0.0,0.0
2025-08-27 14:35:00+00:00,112619.4140625,112619.4140625,112352.015625,112467.71875,0,0.0,0.0
2025-08-27 14:40:00+00:00,112405.703125,112405.703125,112237.53125,112237.53125,0,0.0,0.0
2025-08-27 14:45:00+00:00,112160.1171875,112160.1171875,111859.1640625,112098.6796875,1525141504,0.0,0.0
2025-08-27 14:50:00+00:00,112113.9921875,112129.109375,112007.8359375,112007.8359375,0,0.0,0.0
2025-08-27 14:55:00+00:00,111986.4609375,111986.4609375,111771.734375,111771.734375,1032413184,0.0,0.0
2025-08-27 15:00:00+00:00,111809.6640625,111870.5859375,111772.1796875,111772.1796875,0,0.0,0.0
2025-08-27 15:05:00+00:00,111753.0546875,111918.6796875,111737.609375,111894.9375,0,0.0,0.0
2025-08-27 15:10:00+00:00,111943.4609375,112090.1640625,111943.4609375,112034.0625,1536212992,0.0,0.0
2025-08-27 15:15:00+00:00,112019.921875,112042.75,111922.953125,112022.5859375,25825280,0.0,0.0
2025-08-27 15:20:00+00:00,112018.609375,112018.609375,111889.53125,111982.28125,0,0.0,0.0
2025-08-27 15:25:00+00:00,111788.8515625,111807.4453125,111729.3046875,111748.2890625,1194725376,0.0,0.0
2025-08-27 15:30:00+00:00,111774.734375,111820.96875,111736.796875,111736.796875,0,0.0,0.0
2025-08-27 15:35:00+00:00,111750.171875,111750.171875,111645.671875,111692.4609375,0,0.0,0.0
2025-08-27 15:40:00+00:00,111731.3046875,111816.75,111630.5234375,111814.5234375,1022758912,0.0,0.0
2025-08-27 15:45:00+00:00,111802.6328125,111986.125,111802.6328125,111986.125,0,0.0,0.0
2025-08-27 15:50:00+00:00,111935.125,111964.765625,111895.6015625,111964.765625,936865792,0.0,0.0
2025-08-27 15:55:00+00:00,111924.5625,112023.328125,111924.5625,112023.328125,35688448,0.0,0.0
2025-08-27 16:00:00+00:00,112024.5703125,112032.59375,112008.9296875,112008.9296875,0,0.0,0.0
2025-08-27 16:05:00+00:00,111957.375,112002.9296875,111888.859375,111982.921875,1082114048,0.0,0.0
2025-08-27 16:10:00+00:00,111992.90625,111992.90625,111861.96875,111861.96875,42823680,0.0,0.0
2025-08-27 16:15:00+00:00,111948.8046875,112067.921875,111948.8046875,112067.921875,0,0.0,0.0
2025-08-27 16:20:00+00:00,112109.453125,112137.1171875,112077.9140625,112101.0546875,913203200,0.0,0.0
2025-08-27 16:25:00+00:00,112105.7421875,112105.7421875,111706.7734375,111740.609375,0,0.0,0.0
2025-08-27 16:30:00+00:00,111819.7578125,111842.359375,111763.5859375,111763.5859375,209330176,0.0,0.0
2025-08-27 16:35:00+00:00,111806.046875,111826.953125,111638.5,111655.0703125,0,0.0,0.0
2025-08-27 16:40:00+00:00,111751.65625,111858.078125,111751.65625,111858.078125,341413888,0.0,0.0
2025-08-27 16:45:00+00:00,111909.84375,112048.4609375,111856.6875,112048.4609375,1264033792,0.0,0.0
2025-08-27 16:50:00+00:00,112236.375,112236.375,112155.328125,112155.328125,0,0.0,0.0
2025-08-27 16:55:00+00:00,112160.9140625,112160.9140625,112132.3671875,112147.6171875,0,0.0,0.0
2025-08-27 17:00:00+00:00,112136.921875,112136.921875,112003.625,112003.625,0,0.0,0.0
2025-08-27 17:05:00+00:00,112006.2890625,112051.2578125,111969.65625,111969.65625,0,0.0,0.0
2025-08-27 17:10:00+00:00,112011.015625,112056.328125,112011.015625,112017.0703125,0,0.0,0.0
2025-08-27 17:15:00+00:00,112001.7890625,112001.7890625,111934.6796875,111934.6796875,0,0.0,0.0
2025-08-27 17:20:00+00:00,111958.2109375,112135.890625,111932.1171875,112135.890625,0,0.0,0.0
2025-08-27 17:25:00+00:00,112230.9609375,112385.6484375,112230.9609375,112338.7421875,0,0.0,0.0
2025-08-27 17:30:00+00:00,112351.0,112352.296875,112347.2890625,112348.765625,0,0.0,0.0
2025-08-27 17:35:00+00:00,112321.78125,112398.7890625,112321.78125,112398.7890625,1762574336,0.0,0.0
2025-08-27 17:40:00+00:00,112371.3125,112371.3125,112303.7578125,112320.9453125,22560768,0.0,0.0
2025-08-27 17:45:00+00:00,112313.9453125,112348.5234375,112313.9453125,112339.6171875,0,0.0,0.0
2025-08-27 17:50:00+00:00,112353.6171875,112380.1484375,112353.6171875,112380.1484375,0,0.0,0.0
2025-08-27 17:55:00+00:00,112376.8359375,112386.8359375,112327.984375,112386.8359375,4349952,0.0,0.0
2025-08-27 18:00:00+00:00,112350.28125,112415.640625,112350.28125,112415.640625,1029439488,0.0,0.0
2025-08-27 18:05:00+00:00,112435.7890625,112440.1796875,112407.0859375,112440.1796875,9101312,0.0,0.0
2025-08-27 18:10:00+00:00,112427.34375,112476.8125,112427.34375,112475.5078125,0,0.0,0.0
2025-08-27 18:15:00+00:00,112487.3515625,112487.3515625,112430.375,112470.078125,21766144,0.0,0.0
2025-08-27 18:20:00+00:00,112479.96875,112577.0703125,112479.96875,112577.0703125,7208960,0.0,0.0
2025-08-27 18:25:00+00:00,112601.2890625,112601.2890625,112508.140625,112508.140625,0,0.0,0.0
2025-08-27 18:30:00+00:00,112536.03125,112536.03125,112298.0234375,112298.0234375,946208768,0.0,0.0
2025-08-27 18:35:00+00:00,112355.578125,112355.578125,112303.046875,112350.8359375,0,0.0,0.0
2025-08-27 18:40:00+00:00,112297.234375,112297.234375,112266.6328125,112266.6328125,0,0.0,0.0
2025-08-27 18:45:00+00:00,112258.625,112323.5,112258.625,112266.6171875,0,0.0,0.0
2025-08-27 18:50:00+00:00,112168.4453125,112201.0234375,112168.4453125,112181.609375,0,0.0,0.0
2025-08-27 18:55:00+00:00,112159.71875,112159.71875,111985.984375,111985.984375,0,0.0,0.0
2025-08-27 19:00:00+00:00,111990.515625,112159.21875,111990.515625,112159.21875,0,0.0,0.0
2025-08-27 19:05:00+00:00,112115.1953125,112115.1953125,111801.421875,111821.40625,0,0.0,0.0
2025-08-27 19:10:00+00:00,111889.8359375,111942.5625,111715.0234375,111715.0234375,559972352,0.0,0.0
2025-08-27 19:15:00+00:00,111691.28125,111893.1796875,111691.28125,111852.6796875,407937024,0.0,0.0
2025-08-27 19:20:00+00:00,111861.15625,111929.421875,111856.9765625,111929.421875,0,0.0,0.0
2025-08-27 19:25:00+00:00,111940.53125,112066.046875,111940.53125,111989.296875,56537088,0.0,0.0
2025-08-27 19:30:00+00:00,112007.8125,112178.265625,112007.8125,112147.328125,0,0.0,0.0
2025-08-27 19:35:00+00:00,112202.0625,112205.875,112194.8984375,112194.8984375,0,0.0,0.0
2025-08-27 19:40:00+00:00,112143.8515625,112171.3828125,112135.453125,112167.234375,0,0.0,0.0
2025-08-27 19:45:00+00:00,112137.0234375,112137.0234375,111929.6640625,111929.6640625,864813056,0.0,0.0
2025-08-27 19:50:00+00:00,111995.7578125,112067.9921875,111995.7578125,112067.9921875,0,0.0,0.0
2025-08-27 19:55:00+00:00,112042.859375,112053.875,112014.6796875,112014.6796875,1399517184,0.0,0.0
2025-08-27 20:00:00+00:00,112061.1875,112084.7578125,111916.5546875,111916.5546875,0,0.0,0.0
2025-08-27 20:05:00+00:00,111888.328125,111888.328125,111690.6015625,111763.34375,0,0.0,0.0
2025-08-27 20:10:00+00:00,111756.3828125,111829.84375,111735.71875,111829.84375,190902272,0.0,0.0
2025-08-27 20:15:00+00:00,111906.2578125,112035.078125,111906.2578125,112030.109375,1000808448,0.0,0.0
2025-08-27 20:20:00+00:00,112326.609375,112326.609375,111282.8359375,111546.7578125,0,0.0,0.0
2025-08-27 20:25:00+00:00,111822.7109375,111991.28125,111822.7109375,111991.28125,2047483904,0.0,0.0
2025-08-27 20:30:00+00:00,112128.9609375,112311.390625,112116.03125,112158.859375,0,0.0,0.0
2025-08-27 20:35:00+00:00,112133.7109375,112225.984375,112065.6640625,112152.203125,1395511296,0.0,0.0
2025-08-27 20:40:00+00:00,112174.296875,112322.765625,112174.296875,112322.765625,0,0.0,0.0
2025-08-27 20:45:00+00:00,112340.328125,112340.328125,112266.328125,112279.0546875,82788352,0.0,0.0
2025-08-27 20:50:00+00:00,112332.703125,112332.703125,112140.1796875,112140.1796875,2690953216,0.0,0.0
2025-08-27 20:55:00+00:00,112240.953125,112364.0078125,112240.953125,112364.0078125,0,0.0,0.0
2025-08-27 21:00:00+00:00,112408.921875,112408.921875,112335.03125,112353.8125,2780102656,0.0,0.0
2025-08-27 21:05:00+00:00,112393.7421875,112393.7421875,112300.328125,112300.328125,9687040,0.0,0.0
2025-08-27 21:10:00+00:00,112191.4375,112191.4375,112103.8125,112103.8125,21819392,0.0,0.0
2025-08-27 21:15:00+00:00,112104.0546875,112104.0546875,111927.9140625,111927.9140625,0,0.0,0.0
2025-08-27 21:20:00+00:00,111932.390625,111932.390625,111727.8125,111727.8125,2756608,0.0,0.0
2025-08-27 21:25:00+00:00,111712.21875,111864.546875,111676.765625,111815.03125,95633408,0.0,0.0
